Date,bitcoin,ethereum,eos,bitcoin-cash,bitcoin-sv,monero,litecoin,maidsafecoin,ripple,stellar,tether
2017-02-20,1054.99,12.82,0,0,0,12.42,3.75,0,0.01,0.0,0
2017-02-21,1099.49,12.68,0,0,0,12.23,3.79,0,0.01,0.0,0
2017-02-22,1117.63,12.72,0,0,0,12.53,3.84,0.18,0.01,0.0,0
2017-02-23,1143.17,12.82,0,0,0,12.86,3.88,0.19,0.01,0.0,0
2017-02-24,1183.05,13.12,0,0,0,12.18,3.89,0.19,0.01,0.0,0
2017-02-25,1164.59,13.4,0,0,0,11.98,3.87,0,0.01,0.0,0
2017-02-26,1160.84,13.81,0,0,0,11.93,3.85,0,0.01,0.0,0
2017-02-27,1183.27,14.74,0,0,0,12.09,3.84,0,0.01,0.0,0
2017-02-28,1191.07,15.75,0,0,0,11.89,3.81,0,0.01,0.0,0.91
2017-03-01,1204.42,15.97,0,0,0,12.56,3.83,0.17,0.01,0.0,0
2017-03-02,1237.31,18.16,0,0,0,12.66,3.9,0.17,0.01,0.0,0.95
2017-03-03,1271.31,19.76,0,0,0,13.89,4.04,0.17,0.01,0.0,0
2017-03-04,1271.9,19.46,0,0,0,13.88,4.0,0.17,0.01,0.0,0
2017-03-05,1262.04,18.88,0,0,0,14.49,3.95,0,0.01,0.0,1.0
2017-03-06,1274.79,19.58,0,0,0,15.35,3.99,0,0.01,0.0,1.0
2017-03-07,1253.09,19.16,0,0,0,14.34,4.01,0,0.01,0.0,0.99
2017-03-08,1195.55,17.88,0,0,0,13.21,3.89,0.15,0.01,0.0,0
2017-03-09,1175.72,17.3,0,0,0,13.03,3.88,0.15,0.01,0.0,0
2017-03-10,1201.74,18.21,0,0,0,12.88,3.87,0.15,0.01,0.0,1.0
2017-03-11,1168.17,19.83,0,0,0,13.78,3.81,0.15,0.01,0.0,1.0
2017-03-12,1195.57,22.33,0,0,0,15.82,3.84,0.17,0.01,0.0,1.05
2017-03-13,1230.02,27.2,0,0,0,18.03,4.08,0.19,0.01,0.0,1.11
2017-03-14,1239.4,28.45,0,0,0,17.65,4.19,0.18,0.01,0.0,1.07
2017-03-15,1247.17,30.17,0,0,0,18.01,4.18,0.18,0.01,0.0,0
2017-03-16,1219.01,40.51,0,0,0,21.61,4.36,0.2,0.01,0.0,1.19
2017-03-17,1129.33,45.86,0,0,0,22.67,4.22,0.18,0.01,0.0,0.84
2017-03-18,1035.71,38.8,0,0,0,20.37,4.08,0.16,0.01,0.0,0.94
2017-03-19,1013.46,39.46,0,0,0,22.47,3.99,0.16,0.01,0.0,1.01
2017-03-20,1038.83,43.36,0,0,0,23.43,4.0,0.17,0.01,0.0,0.89
2017-03-21,1089.75,42.92,0,0,0,21.83,4.06,0.18,0.01,0.0,0.91
2017-03-22,1060.92,41.14,0,0,0,21.35,3.97,0.17,0.01,0.0,1.08
2017-03-23,1044.07,41.68,0,0,0,21.23,4.01,0.16,0.01,0.0,1.12
2017-03-24,997.3,46.26,0,0,0,21.55,4.09,0.16,0.01,0.0,1.05
2017-03-25,936.32,50.53,0,0,0,20.72,4.1,0.14,0.01,0.0,1.15
2017-03-26,975.56,50.5,0,0,0,20.13,4.1,0.14,0.01,0.0,1.1
2017-03-27,1004.82,50.48,0,0,0,19.42,4.14,0.15,0.01,0.0,1.07
2017-03-28,1047.34,49.7,0,0,0,19.26,4.21,0.15,0.01,0.0,1.15
2017-03-29,1037.26,52.39,0,0,0,20.06,4.24,0.15,0.01,0.0,0.94
2017-03-30,1038.85,53.41,0,0,0,22.07,6.19,0.16,0.01,0.0,1.07
2017-03-31,1059.75,50.46,0,0,0,21.38,6.97,0.17,0.02,0.0,1.09
2017-04-01,1086.91,50.35,0,0,0,21.4,7.25,0.17,0.02,0.0,1.0
2017-04-02,1093.36,50.08,0,0,0,21.79,7.81,0.17,0.04,0.0,1.0
2017-04-03,1137.94,45.89,0,0,0,20.57,8.64,0.19,0.04,0.0,1.0
2017-04-04,1146.38,43.8,0,0,0,21.03,9.01,0.21,0.04,0.0,1.0
2017-04-05,1131.44,46.19,0,0,0,21.04,9.84,0.2,0.04,0.0,1.0
2017-04-06,1169.83,44.39,0,0,0,19.47,11.63,0.19,0.03,0.0,1.0
2017-04-07,1193.5,43.17,0,0,0,19.69,10.47,0.19,0.03,0.0,1.0
2017-04-08,1190.83,44.56,0,0,0,20.11,10.69,0.2,0.04,0.0,1.0
2017-04-09,1197.62,43.88,0,0,0,20.81,10.03,0.19,0.03,0.0,1.0
2017-04-10,1213.77,43.57,0,0,0,21.61,9.58,0.2,0.03,0.0,1.0
2017-04-11,1219.31,44.02,0,0,0,21.83,9.78,0.2,0.03,0.0,1.0
2017-04-12,1224.36,44.44,0,0,0,21.87,11.25,0.2,0.03,0.0,0.99
2017-04-13,1196.55,48.81,0,0,0,21.98,11.29,0.2,0.03,0.0,0.99
2017-04-14,1194.37,48.33,0,0,0,21.66,11.47,0.2,0.03,0.0,0.99
2017-04-15,1193.76,48.19,0,0,0,21.05,11.75,0.2,0.03,0.0,0.98
2017-04-16,1191.28,48.64,0,0,0,20.64,11.74,0.21,0.03,0.0,0.97
2017-04-17,1198.63,48.51,0,0,0,20.79,12.24,0.21,0.03,0.0,0.95
2017-04-18,1225.73,49.76,0,0,0,21.01,11.17,0.21,0.03,0.0,0.95
2017-04-19,1223.69,50.6,0,0,0,20.9,10.83,0.22,0.03,0.0,0.94
2017-04-20,1243.54,49.32,0,0,0,20.95,10.82,0.22,0.03,0.0,0.95
2017-04-21,1267.08,49.67,0,0,0,20.64,11.85,0.22,0.03,0.0,0.93
2017-04-22,1263.62,49.33,0,0,0,20.77,13.35,0.23,0.03,0.0,0.93
2017-04-23,1273.89,49.6,0,0,0,20.63,15.63,0.24,0.03,0.0,0.92
2017-04-24,1276.25,50.84,0,0,0,20.54,15.21,0.24,0.03,0.0,0.92
2017-04-25,1289.37,50.87,0,0,0,20.26,15.11,0.24,0.03,0.0,0.92
2017-04-26,1314.23,52.87,0,0,0,20.07,15.69,0.24,0.03,0.0,0.93
2017-04-27,1340.77,58.68,0,0,0,20.97,14.92,0.25,0.03,0.0,0.93
2017-04-28,1347.94,67.55,0,0,0,22.4,14.91,0.25,0.04,0.0,0.94
2017-04-29,1357.73,71.36,0,0,0,23.29,15.45,0.27,0.05,0.01,0.94
2017-04-30,1360.03,73.61,0,0,0,24.52,16.24,0.27,0.05,0.01,0.93
2017-05-01,1418.42,80.57,0,0,0,23.94,16.27,0.27,0.06,0.01,0.94
2017-05-02,1465.34,78.5,0,0,0,23.26,16.07,0.26,0.05,0.0,0.92
2017-05-03,1489.96,79.02,0,0,0,24.22,18.7,0.26,0.06,0.01,0.93
2017-05-04,1554.57,87.6,0,0,0,26.14,22.92,0.27,0.07,0.01,0.95
2017-05-05,1566.64,94.44,0,0,0,27.9,26.0,0.28,0.09,0.01,0.97
2017-05-06,1553.89,92.49,0,0,0,28.83,26.62,0.28,0.1,0.02,0.98
2017-05-07,1560.1,93.37,0,0,0,30.08,29.85,0.33,0.12,0.03,0.96
2017-05-08,1617.4,89.49,0,0,0,29.94,28.99,0.32,0.19,0.04,0.96
2017-05-09,1722.91,84.92,0,0,0,28.54,28.02,0.3,0.17,0.03,0.97
2017-05-10,1743.72,88.18,0,0,0,29.28,33.49,0.3,0.18,0.03,0.99
2017-05-11,1828.68,88.43,0,0,0,29.73,30.97,0.31,0.18,0.03,0.98
2017-05-12,1776.44,88.65,0,0,0,29.62,29.66,0.33,0.2,0.04,0.97
2017-05-13,1714.96,86.5,0,0,0,28.22,27.38,0.32,0.21,0.04,0.97
2017-05-14,1789.28,88.68,0,0,0,28.58,28.97,0.34,0.22,0.04,0.98
2017-05-15,1742.72,90.95,0,0,0,28.01,26.88,0.32,0.24,0.04,0.98
2017-05-16,1724.31,89.29,0,0,0,26.9,24.06,0.31,0.31,0.05,0.98
2017-05-17,1802.04,86.79,0,0,0,26.63,23.81,0.31,0.38,0.05,0.98
2017-05-18,1840.5,92.5,0,0,0,29.11,26.2,0.33,0.35,0.05,0.98
2017-05-19,1932.28,112.29,0,0,0,31.19,27.31,0.35,0.34,0.05,0.98
2017-05-20,1988.96,124.67,0,0,0,32.77,27.24,0.36,0.34,0.05,0.99
2017-05-21,2041.04,133.12,0,0,0,34.8,26.48,0.37,0.34,0.06,0.99
2017-05-22,2132.62,162.39,0,0,0,35.61,24.6,0.37,0.31,0.06,0.99
2017-05-23,2192.0,162.85,0,0,0,42.69,27.58,0.39,0.31,0.05,0.99
2017-05-24,2357.4,185.63,0,0,0,53.93,32.36,0.46,0.32,0.05,1.0
2017-05-25,2545.89,194.89,0,0,0,45.35,31.41,0.45,0.27,0.05,1.02
2017-05-26,2372.67,178.09,0,0,0,40.9,28.11,0.41,0.29,0.05,1.03
2017-05-27,2046.89,148.85,0,0,0,33.61,22.55,0.33,0.22,0.03,1.03
2017-05-28,2155.23,167.93,0,0,0,36.4,23.76,0.36,0.22,0.04,1.03
2017-05-29,2212.05,177.24,0,0,0,39.71,24.55,0.36,0.23,0.04,1.03
2017-05-30,2250.86,206.4,0,0,0,42.33,25.31,0.37,0.22,0.04,1.02
2017-05-31,2227.22,224.95,0,0,0,40.72,24.67,0.38,0.22,0.03,1.04
2017-06-01,2372.29,223.77,0,0,0,43.91,27.06,0.41,0.3,0.04,1.04
2017-06-02,2407.76,222.01,0,0,0,43.77,27.44,0.4,0.3,0.04,1.05
2017-06-03,2500.43,221.45,0,0,0,43.48,27.26,0.41,0.29,0.04,1.04
2017-06-04,2505.28,237.78,0,0,0,42.41,27.14,0.42,0.29,0.04,1.03
2017-06-05,2588.95,245.66,0,0,0,45.2,29.16,0.45,0.29,0.04,1.03
2017-06-06,2819.74,256.63,0,0,0,50.56,29.92,0.51,0.28,0.04,1.02
2017-06-07,2807.99,260.93,0,0,0,55.83,29.61,0.59,0.28,0.05,1.01
2017-06-08,2746.12,256.31,0,0,0,54.7,29.08,0.55,0.29,0.05,1.01
2017-06-09,2817.29,266.98,0,0,0,56.03,30.0,0.56,0.29,0.05,1.0
2017-06-10,2846.74,298.85,0,0,0,54.27,29.53,0.55,0.27,0.04,1.01
2017-06-11,2894.78,338.94,0,0,0,54.26,30.59,0.53,0.26,0.04,1.01
2017-06-12,2782.43,369.49,0,0,0,51.06,29.13,0.5,0.25,0.04,1.01
2017-06-13,2697.92,382.61,0,0,0,51.52,29.24,0.5,0.25,0.04,1.01
2017-06-14,2644.43,371.77,0,0,0,50.35,29.97,0.5,0.27,0.04,1.03
2017-06-15,2357.08,321.18,0,0,0,44.19,27.86,0.44,0.24,0.04,1.03
2017-06-16,2457.45,346.95,0,0,0,46.99,30.73,0.48,0.25,0.04,1.01
2017-06-17,2566.44,357.71,0,0,0,50.74,40.73,0.49,0.25,0.04,1.01
2017-06-18,2570.47,362.79,0,0,0,51.66,43.07,0.5,0.26,0.04,1.01
2017-06-19,2570.78,357.92,0,0,0,50.76,46.08,0.52,0.27,0.04,1.01
2017-06-20,2675.43,361.23,0,0,0,52.25,46.51,0.56,0.3,0.04,1.0
2017-06-21,2714.15,330.07,0,0,0,50.96,44.36,0.53,0.29,0.04,1.01
2017-06-22,2689.35,323.45,0,0,0,50.01,45.52,0.53,0.27,0.04,1.01
2017-06-23,2734.37,329.43,0,0,0,51.56,46.16,0.56,0.29,0.04,1.01
2017-06-24,2671.63,321.12,0,0,0,50.04,44.3,0.54,0.29,0.04,1.01
2017-06-25,2569.0,295.86,0,0,0,47.13,42.29,0.5,0.27,0.04,1.01
2017-06-26,2466.32,257.49,0,0,0,43.92,38.49,0.46,0.25,0.03,1.01
2017-06-27,2417.87,243.75,0,0,0,41.7,37.18,0.44,0.24,0.03,1.01
2017-06-28,2543.74,289.87,0,0,0,45.01,40.43,0.48,0.26,0.03,1.02
2017-06-29,2566.85,306.95,0,0,0,46.66,41.03,0.49,0.26,0.03,1.03
2017-06-30,2539.86,293.05,0.94,0,0,45.25,40.4,0.48,0.26,0.03,1.01
2017-07-01,2451.21,267.34,1.04,0,0,42.56,38.67,0.46,0.24,0.03,1.02
2017-07-02,2459.35,268.14,1.72,0,0,41.96,39.1,0.44,0.25,0.02,1.03
2017-07-03,2541.04,279.21,4.19,0,0,43.39,44.81,0.46,0.25,0.03,1.02
2017-07-04,2612.26,277.56,3.41,0,0,45.07,50.54,0.49,0.25,0.03,1.01
2017-07-05,2590.64,264.67,2.92,0,0,46.17,52.44,0.49,0.25,0.03,1.01
2017-07-06,2606.47,266.64,3.17,0,0,48.52,51.11,0.49,0.25,0.03,1.01
2017-07-07,2553.68,254.45,2.9,0,0,47.09,47.84,0.47,0.24,0.02,1.01
2017-07-08,2520.62,240.95,2.43,0,0,44.23,47.78,0.44,0.23,0.02,1.01
2017-07-09,2545.22,243.84,2.32,0,0,45.98,50.13,0.44,0.23,0.02,1.01
2017-07-10,2453.35,225.76,2.12,0,0,43.12,47.37,0.39,0.21,0.02,1.01
2017-07-11,2346.69,195.6,1.62,0,0,38.12,44.27,0.31,0.18,0.01,1.01
2017-07-12,2354.41,203.79,1.74,0,0,38.66,45.66,0.31,0.18,0.02,1.01
2017-07-13,2378.79,209.17,1.81,0,0,39.02,45.67,0.31,0.2,0.02,1.01
2017-07-14,2291.08,196.88,1.61,0,0,36.69,43.56,0.29,0.18,0.02,1.0
2017-07-15,2096.07,184.75,1.42,0,0,33.46,39.95,0.27,0.18,0.02,1.0
2017-07-16,1958.25,156.58,1.24,0,0,30.72,38.84,0.26,0.15,0.02,0.99
2017-07-17,2071.96,171.8,1.4,0,0,32.69,41.77,0.27,0.16,0.02,1.0
2017-07-18,2288.24,201.12,1.61,0,0,35.6,43.09,0.31,0.18,0.02,1.0
2017-07-19,2327.19,220.98,1.61,0,0,36.37,42.22,0.32,0.18,0.02,1.02
2017-07-20,2498.84,218.3,1.65,0,0,38.35,42.79,0.34,0.18,0.02,1.0
2017-07-21,2725.39,224.7,1.85,0,0,40.73,45.66,0.35,0.19,0.02,1.0
2017-07-22,2789.3,225.24,1.94,0,0,41.99,45.84,0.37,0.19,0.02,1.0
2017-07-23,2774.08,228.64,1.98,0,0,43.21,45.15,0.38,0.2,0.02,1.0
2017-07-24,2758.0,227.09,1.88,0,0,43.64,44.78,0.37,0.19,0.02,1.0
2017-07-25,2639.38,211.04,1.74,0,0,41.74,42.79,0.34,0.18,0.02,1.0
2017-07-26,2531.38,200.79,1.62,0,0,41.87,41.86,0.33,0.17,0.02,1.0
2017-07-27,2597.71,202.94,1.84,0,0,45.46,41.87,0.34,0.17,0.02,1.0
2017-07-28,2759.91,197.7,1.89,0,0,44.44,41.22,0.33,0.17,0.02,1.0
2017-07-29,2743.73,188.51,1.76,0,0,43.65,39.81,0.32,0.16,0.02,1.01
2017-07-30,2707.28,199.51,1.78,0,0,41.87,40.68,0.31,0.17,0.02,1.0
2017-07-31,2787.87,196.45,1.74,0,0,40.14,40.87,0.3,0.16,0.02,1.0
2017-08-01,2793.56,217.9,1.76,344.09,0,42.42,42.65,0.3,0.17,0.02,1.0
2017-08-02,2727.95,222.05,1.77,647.99,0,43.97,42.53,0.32,0.18,0.02,1.0
2017-08-03,2757.43,223.24,1.76,506.29,0,43.93,42.45,0.33,0.17,0.02,1.0
2017-08-04,2842.11,223.97,1.79,309.92,0,44.07,42.96,0.34,0.17,0.02,1.0
2017-08-05,3161.31,238.31,1.82,230.98,0,48.06,45.67,0.35,0.18,0.02,1.0
2017-08-06,3234.16,260.67,1.8,207.62,0,48.1,45.66,0.36,0.18,0.02,1.0
2017-08-07,3312.54,266.49,1.77,277.51,0,48.16,45.64,0.36,0.18,0.02,1.0
2017-08-08,3427.09,281.31,1.87,339.46,0,51.43,46.47,0.36,0.18,0.02,1.0
2017-08-09,3353.15,298.84,1.85,323.86,0,51.52,48.37,0.37,0.19,0.02,1.0
2017-08-10,3403.67,301.66,1.86,292.27,0,50.44,47.87,0.37,0.18,0.02,1.0
2017-08-11,3518.38,301.58,1.83,314.29,0,50.08,46.99,0.36,0.18,0.02,1.0
2017-08-12,3779.3,313.43,1.74,325.74,0,49.24,46.94,0.4,0.18,0.02,1.01
2017-08-13,4037.26,295.68,1.61,307.37,0,48.08,45.88,0.37,0.17,0.02,1.0
2017-08-14,4182.46,300.18,1.61,303.04,0,48.55,45.55,0.37,0.17,0.02,1.0
2017-08-15,4183.44,287.91,1.64,298.61,0,48.1,43.27,0.38,0.16,0.02,1.0
2017-08-16,4180.0,293.68,1.59,297.35,0,48.19,43.41,0.39,0.16,0.02,1.0
2017-08-17,4357.07,304.18,1.55,333.55,0,48.48,44.05,0.41,0.16,0.02,1.0
2017-08-18,4234.0,299.37,1.46,558.1,0,47.85,45.48,0.45,0.16,0.02,1.0
2017-08-19,4086.01,291.95,1.38,759.64,0,52.38,44.79,0.44,0.15,0.02,1.0
2017-08-20,4110.4,293.88,1.37,762.6,0,54.21,45.33,0.46,0.16,0.02,1.0
2017-08-21,4041.34,320.01,1.34,653.93,0,71.57,46.46,0.49,0.16,0.02,1.0
2017-08-22,3937.88,311.72,1.27,657.48,0,84.96,46.2,0.47,0.21,0.02,1.01
2017-08-23,4161.58,319.3,1.4,670.43,0,92.4,48.07,0.48,0.27,0.02,1.01
2017-08-24,4212.07,321.97,1.38,645.87,0,86.79,51.73,0.49,0.25,0.02,1.01
2017-08-25,4374.05,332.22,1.38,634.4,0,95.95,50.95,0.53,0.22,0.02,1.01
2017-08-26,4325.76,330.22,1.36,626.88,0,130.74,50.93,0.58,0.22,0.02,1.01
2017-08-27,4352.4,336.83,1.34,609.25,0,132.26,57.72,0.61,0.2,0.02,1.01
2017-08-28,4315.51,343.61,1.33,600.6,0,140.45,61.96,0.61,0.21,0.02,1.0
2017-08-29,4472.72,361.08,1.34,574.06,0,136.55,62.38,0.64,0.22,0.02,1.02
2017-08-30,4581.5,379.8,1.3,559.3,0,129.73,63.0,0.64,0.22,0.02,1.0
2017-08-31,4677.04,385.63,1.31,593.41,0,139.71,68.38,0.67,0.24,0.02,1.0
2017-09-01,4804.86,392.01,1.31,611.99,0,142.77,79.82,0.67,0.25,0.02,1.01
2017-09-02,4681.54,359.83,1.3,597.21,0,130.51,81.16,0.7,0.23,0.02,1.02
2017-09-03,4592.15,350.83,1.27,593.49,0,124.05,79.56,0.68,0.23,0.02,1.02
2017-09-04,4392.15,317.48,1.07,557.56,0,113.53,71.87,0.6,0.21,0.02,1.02
2017-09-05,4278.3,302.96,0.86,528.35,0,110.61,69.18,0.57,0.21,0.02,1.03
2017-09-06,4558.02,333.06,0.94,604.03,0,121.03,78.42,0.65,0.23,0.02,1.02
2017-09-07,4596.26,331.91,0.93,658.81,0,120.19,79.99,0.67,0.23,0.02,1.02
2017-09-08,4486.72,320.2,0.89,645.27,0,121.96,77.15,0.66,0.22,0.02,1.01
2017-09-09,4308.1,302.63,0.8,592.45,0,116.27,71.26,0.61,0.21,0.02,1.02
2017-09-10,4199.96,294.34,0.75,560.45,0,111.43,67.3,0.6,0.21,0.02,1.02
2017-09-11,4217.87,297.17,0.73,563.43,0,112.57,68.15,0.62,0.22,0.02,1.01
2017-09-12,4252.3,302.71,0.79,556.76,0,113.54,69.06,0.62,0.22,0.02,1.01
2017-09-13,3932.33,275.48,0.73,506.96,0,107.24,61.83,0.54,0.2,0.02,1.01
2017-09-14,3625.64,253.88,0.67,458.76,0,103.7,54.87,0.47,0.19,0.01,1.0
2017-09-15,3414.13,237.33,0.61,400.57,0,91.94,47.9,0.47,0.18,0.01,1.01
2017-09-16,3721.41,257.74,0.64,439.73,0,98.91,52.99,0.54,0.18,0.01,1.02
2017-09-17,3650.47,252.67,0.61,435.5,0,94.31,50.92,0.52,0.18,0.01,1.01
2017-09-18,3944.59,287.83,0.67,471.61,0,99.76,54.74,0.56,0.19,0.01,1.01
2017-09-19,3962.91,286.98,0.68,488.14,0,97.59,53.98,0.57,0.19,0.01,1.01
2017-09-20,3940.79,286.01,0.63,499.72,0,96.34,52.72,0.55,0.18,0.01,1.0
2017-09-21,3789.63,275.64,0.58,457.64,0,91.92,49.85,0.53,0.18,0.01,1.0
2017-09-22,3623.85,261.57,0.55,414.53,0,86.86,46.83,0.47,0.17,0.01,1.0
2017-09-23,3718.52,274.6,0.58,421.37,0,90.04,48.39,0.48,0.18,0.01,1.0
2017-09-24,3695.79,284.62,0.56,423.88,0,89.8,47.95,0.48,0.18,0.01,1.0
2017-09-25,3821.64,290.6,0.56,438.62,0,91.87,49.97,0.49,0.18,0.01,1.0
2017-09-26,3918.47,291.69,0.57,454.53,0,93.84,52.58,0.5,0.19,0.01,1.0
2017-09-27,4040.73,296.75,0.6,454.4,0,97.24,54.13,0.51,0.2,0.01,1.0
2017-09-28,4192.33,303.98,0.72,461.39,0,99.15,55.55,0.5,0.2,0.01,1.0
2017-09-29,4150.94,292.13,0.73,443.46,0,94.99,53.03,0.48,0.2,0.01,1.0
2017-09-30,4290.21,300.95,0.73,443.87,0,95.57,54.83,0.49,0.2,0.01,1.0
2017-10-01,4319.43,300.08,0.7,426.35,0,93.79,54.35,0.48,0.2,0.01,1.0
2017-10-02,4415.6,299.14,0.67,418.22,0,92.1,54.11,0.46,0.2,0.01,0.99
2017-10-03,4319.44,292.96,0.64,405.0,0,90.09,52.22,0.46,0.2,0.01,1.0
2017-10-04,4258.03,292.95,0.61,381.71,0,90.87,51.84,0.47,0.21,0.01,1.0
2017-10-05,4263.36,292.72,0.6,354.16,0,90.08,51.13,0.44,0.23,0.01,1.0
2017-10-06,4368.89,300.18,0.6,366.98,0,91.55,52.16,0.46,0.24,0.02,1.0
2017-10-07,4363.89,308.84,0.59,360.59,0,90.8,51.87,0.45,0.24,0.02,1.0
2017-10-08,4505.98,311.46,0.59,356.66,0,91.12,53.05,0.44,0.25,0.02,1.0
2017-10-09,4653.94,301.63,0.58,324.77,0,88.3,51.46,0.42,0.27,0.02,1.0
2017-10-10,4825.15,299.47,0.56,324.02,0,86.73,50.47,0.4,0.25,0.02,1.0
2017-10-11,4798.98,301.14,0.57,314.19,0,87.1,50.56,0.4,0.26,0.02,1.0
2017-10-12,5123.98,305.41,0.61,315.4,0,87.45,53.43,0.39,0.26,0.02,0.99
2017-10-13,5631.17,326.34,0.59,311.37,0,90.56,58.06,0.38,0.25,0.02,0.99
2017-10-14,5676.46,341.49,0.6,319.85,0,95.14,61.46,0.39,0.26,0.02,1.0
2017-10-15,5626.81,332.07,0.57,313.89,0,95.42,65.09,0.38,0.26,0.02,1.0
2017-10-16,5682.43,339.76,0.57,314.26,0,95.17,64.35,0.41,0.27,0.04,1.0
2017-10-17,5627.77,323.92,0.56,347.84,0,93.88,61.37,0.4,0.25,0.04,1.0
2017-10-18,5401.39,304.58,0.54,338.91,0,88.68,57.26,0.39,0.22,0.04,1.0
2017-10-19,5655.17,309.07,0.57,330.51,0,89.52,59.87,0.39,0.21,0.03,1.0
2017-10-20,5796.6,306.32,0.56,327.8,0,89.95,59.84,0.37,0.21,0.03,1.0
2017-10-21,6078.49,297.74,0.53,321.08,0,87.75,58.37,0.35,0.2,0.03,1.0
2017-10-22,5913.49,295.91,0.52,333.63,0,86.89,56.94,0.34,0.2,0.03,1.0
2017-10-23,5874.04,285.02,0.5,316.59,0,84.98,54.5,0.33,0.19,0.03,1.0
2017-10-24,5658.36,303.3,0.52,325.98,0,88.85,57.14,0.36,0.21,0.04,1.0
2017-10-25,5543.7,295.42,0.51,325.04,0,87.89,54.97,0.35,0.2,0.04,1.01
2017-10-26,5821.09,296.32,0.52,334.49,0,88.3,55.77,0.35,0.2,0.04,1.01
2017-10-27,5824.03,295.93,0.51,352.83,0,87.05,55.2,0.35,0.2,0.03,1.0
2017-10-28,5748.52,294.18,0.53,382.71,0,86.19,54.67,0.35,0.2,0.03,1.01
2017-10-29,5879.7,301.45,0.61,451.3,0,87.69,55.53,0.36,0.2,0.03,1.0
2017-10-30,6131.36,307.13,0.69,448.61,0,88.92,56.87,0.36,0.2,0.03,1.0
2017-10-31,6252.91,307.52,0.71,444.38,0,88.32,56.23,0.37,0.2,0.03,1.0
2017-11-01,6508.76,299.23,0.86,478.17,0,86.27,54.82,0.38,0.2,0.03,1.0
2017-11-02,6962.24,285.03,1.07,541.61,0,83.19,52.46,0.33,0.19,0.03,1.0
2017-11-03,7236.63,295.3,1.23,642.56,0,85.6,54.85,0.32,0.21,0.03,1.0
2017-11-04,7256.23,299.52,1.19,614.34,0,86.62,55.21,0.33,0.2,0.03,1.0
2017-11-05,7469.97,297.86,1.07,603.87,0,86.91,54.84,0.34,0.2,0.03,1.0
2017-11-06,7233.59,297.78,1.01,622.54,0,91.32,54.65,0.34,0.2,0.03,1.0
2017-11-07,7105.97,295.62,0.96,603.45,0,99.13,57.42,0.37,0.2,0.03,1.0
2017-11-08,7379.47,300.8,1.08,623.33,0,102.57,61.69,0.41,0.21,0.03,1.0
2017-11-09,7236.28,317.64,1.17,632.24,0,116.32,63.5,0.47,0.22,0.04,1.0
2017-11-10,6943.85,310.06,1.09,813.21,0,112.46,62.22,0.44,0.21,0.04,1.0
2017-11-11,6524.69,305.45,1.09,1142.87,0,112.4,60.96,0.41,0.21,0.03,1.0
2017-11-12,6072.98,306.82,1.12,1554.44,0,119.5,59.28,0.39,0.2,0.03,1.01
2017-11-13,6311.65,312.68,1.15,1256.31,0,124.39,59.95,0.41,0.2,0.03,1.01
2017-11-14,6563.2,325.58,1.48,1280.21,0,121.56,61.45,0.4,0.21,0.03,1.01
2017-11-15,7024.95,332.76,1.63,1244.37,0,121.43,63.19,0.41,0.21,0.04,1.01
2017-11-16,7453.89,327.9,1.71,1050.97,0,121.89,63.84,0.41,0.22,0.04,1.0
2017-11-17,7831.5,330.69,1.7,1071.02,0,122.47,67.8,0.38,0.23,0.04,0.99
2017-11-18,7693.88,333.66,1.81,1271.32,0,127.85,67.3,0.39,0.22,0.04,1.0
2017-11-19,7833.17,354.59,1.92,1191.47,0,131.2,70.1,0.4,0.23,0.04,1.0
2017-11-20,8119.8,361.13,1.96,1214.67,0,134.62,71.92,0.39,0.24,0.04,0.99
2017-11-21,8175.81,364.97,1.94,1190.96,0,137.97,70.93,0.39,0.24,0.04,0.99
2017-11-22,8201.64,366.36,1.88,1234.38,0,152.32,70.91,0.42,0.24,0.04,0.99
2017-11-23,8180.03,398.32,1.91,1504.07,0,162.68,73.45,0.45,0.24,0.04,0.99
2017-11-24,8170.76,430.39,1.84,1658.29,0,158.74,74.6,0.45,0.24,0.04,0.99
2017-11-25,8476.44,468.2,1.89,1587.12,0,164.81,81.87,0.47,0.25,0.04,0.99
2017-11-26,9067.28,459.94,2.21,1595.85,0,162.66,86.02,0.47,0.25,0.05,0.99
2017-11-27,9611.71,475.43,2.69,1642.3,0,164.41,89.65,0.48,0.25,0.05,0.99
2017-11-28,9851.06,470.14,2.91,1544.95,0,183.2,92.09,0.52,0.26,0.06,0.98
2017-11-29,10424.93,469.48,2.89,1495.19,0,188.02,95.59,0.52,0.26,0.08,0.99
2017-11-30,9893.97,431.77,2.77,1318.14,0,173.07,84.98,0.47,0.24,0.07,1.0
2017-12-01,10176.44,441.3,2.93,1348.94,0,178.58,89.64,0.49,0.24,0.08,1.0
2017-12-02,10940.08,461.47,3.54,1419.05,0,188.95,100.31,0.5,0.25,0.1,1.0
2017-12-03,11292.49,467.36,3.85,1531.63,0,199.97,101.2,0.54,0.25,0.09,1.0
2017-12-04,11351.39,461.46,3.81,1508.34,0,197.99,99.77,0.56,0.24,0.09,1.0
2017-12-05,11678.67,460.62,3.94,1500.49,0,225.5,101.72,0.6,0.24,0.1,1.0
2017-12-06,12612.29,440.26,4.56,1409.8,0,269.35,100.31,0.6,0.23,0.15,1.01
